Gene ID	ERR1024545	ERR1024546	ERR1024547	ERR1024548	ERR1024549	ERR1024550	ERR1024551	ERR1024552	ERR2014658	ERR2014659	ERR999698	ERR999699	ERR999700	ERR999701	ERR999702	ERR999703	ERR999704	ERR999705
ENSG00000280354	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000280355	61	22	26	28	34	53	147	127	41	63	56	20	24	32	21	39	124	94
ENSG00000280356	4	3	2	0	0	0	2	1	20	29	3	2	1	1	0	1	6	0
ENSG00000280357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280360	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000280361	1	4	3	0	0	1	1	1	4	0	0	0	1	0	1	1	1	0
ENSG00000280362	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000280363	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280367	8	6	0	6	1	9	21	12	58	32	9	2	1	8	1	8	13	7
ENSG00000280368	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000280369	1	0	0	0	0	4	2	0	0	0	2	0	0	0	0	1	1	1
ENSG00000280370	39	20	10	15	15	30	54	29	43	91	53	11	9	16	11	26	29	26
ENSG00000280371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280372	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0
ENSG00000280373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280374	99	21	15	2	1	86	56	39	17	17	81	13	17	3	0	81	40	47
ENSG00000280375	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	2	2	2
ENSG00000280376	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280377	8	4	2	3	6	2	5	4	2	6	4	4	2	4	3	8	4	6
ENSG00000280378	10	6	5	11	5	12	13	13	27	50	8	6	2	7	8	5	8	10
ENSG00000280379	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000280380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000280381	1	0	1	1	0	2	2	2	2	2	0	0	0	1	0	1	0	1
ENSG00000280382	2	1	0	0	1	2	0	1	0	2	1	0	0	0	1	0	0	0
ENSG00000280383	15	20	13	21	7	12	35	27	22	47	11	15	13	18	7	20	39	24
ENSG00000280384	2	3	1	4	0	0	6	4	2	6	4	3	2	5	1	1	4	1
ENSG00000280385	74	61	121	178	92	55	181	249	0	1	73	53	133	140	73	38	164	198
ENSG00000280387	1	2	0	4	0	1	1	3	4	5	0	0	0	1	0	0	1	3
ENSG00000280388	7	4	0	0	3	5	7	2	7	12	2	2	1	1	2	1	10	2
ENSG00000280389	0	0	1	3	1	0	1	0	1	1	0	0	0	1	1	0	0	1
ENSG00000280390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280391	0	4	0	4	2	0	2	5	3	8	3	2	1	2	1	4	4	4
ENSG00000280392	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	2	2	0
ENSG00000280393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280394	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280395	3	2	3	1	1	5	7	3	2	5	3	1	2	2	2	4	8	6
ENSG00000280396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000280397	1	2	2	4	1	0	1	2	3	6	1	1	1	0	0	3	1	0
ENSG00000280398	1	0	0	1	1	1	0	0	3	0	0	0	1	1	0	0	0	2
ENSG00000280399	30	13	3	6	3	5	21	15	10	8	18	7	3	7	5	6	15	16
ENSG00000280400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280401	2	2	3	0	0	1	2	1	2	2	1	1	2	0	1	1	4	5
ENSG00000280402	0	1	0	3	0	0	5	2	2	0	0	0	0	1	0	0	0	0
ENSG00000280403	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280407	5	8	10	10	9	7	20	15	14	19	2	7	11	13	8	7	18	16
ENSG00000280408	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280411	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000280412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280413	2	0	0	0	0	0	1	1	2	0	0	1	0	0	0	1	3	3
ENSG00000280414	1	0	0	0	0	18	0	0	0	0	1	0	0	0	0	12	0	0
ENSG00000280415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280416	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
ENSG00000280417	19	2	2	4	1	5	10	8	2	9	19	2	4	1	1	1	4	9
ENSG00000280418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000280420	2	0	0	0	1	0	0	0	9	4	4	0	0	0	0	1	0	0
ENSG00000280422	2	3	4	1	2	3	4	2	3	3	3	0	0	1	4	2	4	1
ENSG00000280423	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000280424	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
ENSG00000280425	1	1	0	0	0	2	0	1	4	11	1	0	0	0	1	2	0	0
ENSG00000280426	8	0	1	1	1	3	2	2	3	7	7	0	0	0	0	5	1	1
ENSG00000280427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280429	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
ENSG00000280430	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
ENSG00000280431	0	0	2	1	3	0	1	5	0	1	0	1	0	0	0	0	5	3
ENSG00000280432	1	0	0	1	0	0	2	1	0	0	0	0	2	0	1	0	0	0
ENSG00000280433	57	30	39	31	34	109	58	52	121	157	45	32	33	33	32	91	46	53
ENSG00000280434	23	16	17	22	17	29	90	46	54	77	14	11	6	27	18	24	64	36
ENSG00000280435	0	0	0	5	3	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000280436	15	0	0	1	0	0	2	3	0	0	11	0	0	0	0	0	0	1
ENSG00000280438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280440	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000280441	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	4
ENSG00000280443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000280445	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0
ENSG00000280446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280447	2	2	1	4	2	6	6	6	7	8	0	1	1	1	2	1	7	1
ENSG00000280448	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
ENSG00000280449	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
ENSG00000280450	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280455	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000280456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280458	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000280459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280473	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280474	8	3	3	1	1	1	7	1	3	6	7	2	0	2	3	2	5	2
ENSG00000280475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280483	0	0	0	0	0	0	1	1	3	1	1	0	1	0	0	4	0	0
ENSG00000280484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000280486	0	1	1	1	0	0	1	0	11	12	1	1	0	1	0	1	0	1
ENSG00000280487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280502	10	4	3	8	1	7	3	3	0	0	11	14	3	4	4	2	2	2
ENSG00000280503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280509	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280511	35	4	4	23	7	3	14	15	16	18	40	6	9	26	10	3	21	13
ENSG00000280512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280522	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280527	13	0	0	3	3	7	4	0	5	4	12	1	0	1	0	6	0	2
ENSG00000280528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280530	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000280531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280533	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280537	3	1	1	13	1	16	11	4	7	6	1	3	1	6	1	6	9	4
ENSG00000280538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280543	1	0	1	3	0	1	4	1	1	9	1	1	2	0	0	1	5	1
ENSG00000280544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280550	13	5	7	17	15	13	12	19	4	9	14	4	1	12	15	16	12	18
ENSG00000280551	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
ENSG00000280552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280558	1	0	0	0	1	0	2	1	1	3	0	1	0	1	0	2	4	1
ENSG00000280559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280564	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0
ENSG00000280565	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000280566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280567	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000280568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280570	3	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0
ENSG00000280571	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000280572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280573	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	2	0
ENSG00000280574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280575	0	1	1	0	1	0	0	3	0	0	0	0	1	1	1	0	1	4
ENSG00000280576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280581	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000280582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280587	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0
ENSG00000280588	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000280589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280594	54	9	17	19	20	16	2	9	83	139	53	12	8	14	18	13	9	6
ENSG00000280595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280598	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000280599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280604	0	14	11	1	0	1	0	1	0	0	0	18	5	0	0	2	4	0
ENSG00000280605	4	0	1	4	0	1	8	7	8	8	4	1	2	1	2	1	6	4
ENSG00000280606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280607	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0	0
ENSG00000280608	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000280609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000280616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280620	1	1	1	1	0	1	2	1	1	0	0	0	0	1	0	0	2	2
ENSG00000280621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280622	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280623	137	16	6	4	5	1511	284	372	31	32	127	5	3	4	7	1345	294	322
ENSG00000280624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280625	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280634	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0
ENSG00000280635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280639	0	1	5	0	0	0	0	0	1	0	2	0	2	0	0	1	0	0
ENSG00000280640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280642	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000280643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280648	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000280649	67	13	23	13	16	51	7	8	15	30	53	13	21	16	16	44	6	4
ENSG00000280650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280660	0	0	1	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0
ENSG00000280661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280662	0	1	0	0	0	0	1	1	1	1	3	2	0	0	0	0	1	0
ENSG00000280663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280665	4	3	0	0	3	1	2	3	3	4	0	1	0	2	0	0	6	1
ENSG00000280666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280667	1	1	0	2	0	3	6	2	0	0	2	0	0	1	1	1	2	1
